customer_id,order_day,restaurant_id,rest_type,cuisine,order_value,group_size
1001648,4.3,R42007,Fine Dining,North Indian,3073.78,1
1001648,17.0,R00080,Fine Dining,"Seafood, North Indian, Chinese, Andhra, Biryani, Kebab",660.44,1
1001648,46.5,R00080,Fine Dining,"Seafood, North Indian, Chinese, Andhra, Biryani, Kebab",680.41,1
1001648,62.2,R08670,Delivery,Pizza,908.37,1
1001648,89.8,R33414,Cafe,"Cafe, North Indian, Pizza, Sandwich, Salad",768.7,1
1001648,107.5,R13924,Fine Dining,"North Indian, South Indian, Asian, Italian, Continental",1765.09,1
1001648,151.5,R00080,Fine Dining,"Seafood, North Indian, Chinese, Andhra, Biryani, Kebab",314.04,1
1001648,154.3,R13227,Fine Dining,"North Indian, South Indian, Asian, Italian, Continental",2168.96,1
1001649,2.9,R00369,Takeaway,"Rolls, Lebanese",385.59,2
1001649,8.4,R44447,Quick Bites,"North Indian, Chinese",577.88,2
1001649,13.1,R19556,Takeaway,Juices,104.09,2
1001649,18.8,R18156,Quick Bites,"Modern Indian, American, Chinese",343.89,2
1001649,19.1,R02623,Takeaway,"Rolls, Lebanese",247.89,2
1001649,21.1,R29646,Beverage Shop,"Juices, Beverages",82.82,2
1001649,21.6,R41364,Quick Bites,"North Indian, Chinese",334.0,2
1001649,24.4,R34742,"Dessert Parlor, Beverage Shop","Desserts, Beverages, Bakery, Ice Cream",214.1,2
1001649,25.9,R05247,Takeaway,"Fast Food, Street Food",90.24,2
1001649,32.3,R22491,Takeaway,"Chinese, North Indian",289.16,2
1001650,15.1,R12082,Casual Dining,South Indian,526.17,2
1001650,31.4,R11347,Pub,"North Indian, Italian",1035.88,2
1001650,39.3,R19182,Pub,"North Indian, Italian",618.8,2
1001650,44.8,R11363,Pub,"Finger Food, Asian, European, Italian",1324.56,2
1001650,50.0,R20851,Pub,"Chinese, Continental, Burger, Pizza",1001.09,2
1001651,1.0,R14561,Quick Bites,"Chinese, Momos",801.66,1
1001651,1.9,R16066,Quick Bites,North Indian,192.5,1
1001651,6.6,R32814,Quick Bites,"Desserts, Fast Food",461.92,1
1001651,10.1,R13532,Quick Bites,South Indian,249.12,1
1001651,11.6,R50230,"Takeaway, Delivery","Mithai, Desserts",212.3,1
1001651,13.2,R37485,Quick Bites,"South Indian, Biryani",215.2,1
1001651,15.2,R31091,Quick Bites,"Tibetan, Chinese, Momos",336.88,1
1001651,16.2,R04142,Quick Bites,"Biryani, Chinese, North Indian",224.41,1
1001651,21.9,R20256,Quick Bites,North Indian,410.23,1
1001651,24.5,R37963,Casual Dining,"South Indian, North Indian, Chinese, Desserts, Juices",614.88,1
1001651,30.7,R04857,Quick Bites,"North Indian, South Indian, Seafood",606.3,1
1001651,38.2,R07950,Quick Bites,"Fast Food, Biryani, Rolls",233.33,1
1001651,39.8,R24989,Quick Bites,"Arabian, Mughlai, Chinese, Kebab, Fast Food",411.29,1
1001651,42.8,R02062,Quick Bites,"North Indian, Chinese",365.12,1
1001651,47.5,R26296,Quick Bites,"Cafe, Burger, Fast Food",389.12,1
1001651,58.2,R04030,Dessert Parlor,"Desserts, Ice Cream",399.32,1
1001651,60.8,R01517,Beverage Shop,Beverages,449.05,1
1001651,64.3,R16963,Quick Bites,"Biryani, Chinese, North Indian, Kebab",456.84,1
1001651,69.5,R03833,Quick Bites,"South Indian, North Indian, Fast Food",602.2,1
1001651,73.3,R44313,Quick Bites,"South Indian, Kerala, Biryani",265.99,1
1001651,74.7,R39003,Quick Bites,"Fast Food, Healthy Food",533.38,1
1001651,78.5,R09440,Casual Dining,"Chinese, North Indian",727.68,1
1001651,80.8,R00760,Quick Bites,North Indian,702.09,1
1001651,83.0,R31904,Quick Bites,"North Indian, Chinese",300.39,1
1001651,86.6,R17752,Quick Bites,"Tibetan, Momos",447.36,1
1001651,86.9,R48346,Quick Bites,North Indian,286.62,1
1001651,89.9,R41532,Quick Bites,North Indian,310.01,1
1001651,91.3,R11579,Delivery,Pizza,1117.51,1
1001651,92.4,R29914,Quick Bites,"Biryani, Andhra",356.21,1
1001651,96.8,R25928,Cafe,Cafe,752.67,1
1001651,99.6,R49417,Quick Bites,North Indian,911.11,1
1001651,101.2,R37093,Quick Bites,"Fast Food, Seafood",521.65,1
1001651,108.2,R18860,Quick Bites,North Indian,391.52,1
1001651,110.5,R27188,Quick Bites,"Biryani, Mughlai",483.98,1
1001651,111.9,R40670,Quick Bites,"Street Food, North Indian",195.65,1
1001651,113.7,R11324,Quick Bites,"Mughlai, Kebab, Chinese",388.06,1
1001651,114.5,R04866,Quick Bites,"Fast Food, Rolls",323.9,1
1001651,120.5,R49790,Quick Bites,North Indian,280.89,1
1001651,122.9,R11173,Quick Bites,Seafood,286.97,1
1001651,132.2,R29742,Quick Bites,"Bengali, North Indian",315.07,1
1001651,133.2,R04073,Quick Bites,South Indian,394.37,1
1001651,136.8,R16408,Sweet Shop,Mithai,208.38,1
1001651,147.4,R28148,Cafe,"Cafe, American, Continental, Italian",524.47,1
1001651,148.4,R40183,Quick Bites,North Indian,308.87,1
1001651,154.9,R08354,Quick Bites,"Kerala, South Indian, Chinese",632.31,1
1001651,157.5,R08486,Quick Bites,"South Indian, North Indian, Chinese, Street Food",406.12,1
1001651,160.9,R44118,Quick Bites,"North Indian, Chinese",171.13,1
1001651,166.2,R46964,Quick Bites,"South Indian, North Indian, Street Food",503.2,1
1001651,167.9,R45363,Quick Bites,"Healthy Food, North Indian, Biryani, Continental, Desserts",224.99,1
1001651,170.3,R25991,Quick Bites,"South Indian, North Indian, Chinese",434.31,1
1001651,171.5,R35135,Quick Bites,"North Indian, Chinese",338.0,1
1001651,173.2,R33511,Quick Bites,"North Indian, Chinese, Biryani",397.28,1
1001651,175.1,R00340,Quick Bites,"South Indian, North Indian, Chinese",218.62,1
1001651,175.8,R11434,Casual Dining,"North Indian, Mughlai, South Indian, Chinese",641.05,1
1001651,177.4,R16277,Quick Bites,"Street Food, Beverages, South Indian, North Indian, Ice Cream, Mithai, Rajasthani",513.54,1
1001651,178.6,R44277,Quick Bites,North Indian,203.51,1
1001652,17.2,R16415,Casual Dining,"North Indian, Kerala, Chinese",729.92,2
1001652,24.3,R08213,Casual Dining,"North Indian, Mughlai, South Indian, Chinese",652.66,2
1001652,34.2,R49560,Casual Dining,"North Indian, Andhra, BBQ, Seafood, Chinese",1121.43,2
1001653,18.9,R50947,Quick Bites,Fast Food,250.26,1
1001654,9.6,R46250,Quick Bites,"South Indian, Chinese, North Indian, Desserts, Continental",250.39,1
1001654,12.2,R46943,Quick Bites,"North Indian, Biryani",499.61,1
1001655,2.9,R39755,Quick Bites,Mangalorean,689.5,2
1001655,12.0,R23600,Casual Dining,"Continental, North Indian, Chinese",1922.99,2
1001655,17.4,R26178,Lounge,"Continental, Fast Food, European",1058.8,2
1001655,19.8,R32173,Lounge,"American, North Indian, Chinese, Finger Food",1571.73,2
1001655,20.5,R49257,Mess,"Kerala, Biryani, South Indian",454.22,2
1001655,21.9,R20831,Casual Dining,"North Indian, Mughlai, South Indian, Chinese",890.51,2
1001655,23.8,R19382,Quick Bites,"Chinese, North Indian, South Indian",212.17,2
1001655,26.5,R43612,Cafe,"Cafe, Mexican, Italian, Pizza",1392.52,2
1001655,30.1,R35419,Casual Dining,"North Indian, Chinese, Arabian",604.03,2
1001655,35.8,R41828,Delivery,"Bakery, Desserts",511.7,2
1001655,38.6,R11598,Lounge,"American, North Indian, Chinese, Finger Food, Momos",1372.27,2
1001655,41.8,R03915,"Takeaway, Delivery","Italian, North Indian, Biryani",468.62,2
1001655,44.8,R05305,Cafe,"Cafe, American, Fast Food, Coffee, Continental",614.13,2
1001655,47.0,R05909,Casual Dining,"Rajasthani, Gujarati",799.29,2
1001655,51.3,R14703,Lounge,"American, North Indian, Chinese, Finger Food, Momos",2389.78,2
1001655,54.6,R39161,Quick Bites,"Pizza, Italian",560.55,2
1001655,55.2,R50201,Casual Dining,"Kerala, Chinese",597.06,2
1001655,56.4,R02446,Lounge,"American, Burger, Italian, Steak",2039.57,2
1001655,61.4,R42752,Lounge,"American, North Indian, Chinese, Finger Food, Momos",1498.61,2
1001655,68.5,R01036,Cafe,"Continental, Lebanese, Middle Eastern, North Indian, Chinese, BBQ, Cafe",827.35,2
1001655,72.7,R02877,Cafe,"Cafe, Continental, Asian",864.07,2
1001655,76.9,R35076,Casual Dining,"North Indian, Biryani, Chinese",711.63,2
1001655,77.4,R20762,Bakery,"Bakery, Desserts",506.94,2
1001655,79.7,R26949,"Takeaway, Delivery","Biryani, North Indian, Kebab",326.39,2
1001655,88.5,R27368,Casual Dining,"North Indian, Chinese, Continental",859.12,2
1001655,96.1,R42490,Quick Bites,"Chinese, Italian",471.91,2
1001655,99.4,R08566,Lounge,"American, North Indian, Chinese, Finger Food",1633.16,2
1001655,102.0,R16288,Casual Dining,North Indian,546.65,2
1001655,102.6,R02647,Quick Bites,"Street Food, Fast Food",189.51,2
1001655,111.6,R39284,Cafe,"Cafe, Italian, American",561.32,2
1001655,112.8,R34775,Lounge,"American, North Indian, Chinese, Finger Food",1140.81,2
1001655,120.9,R34875,"Takeaway, Delivery","Continental, American",688.34,2
1001655,125.8,R44434,"Casual Dining, Bar","North Indian, Mughlai, Desserts",3359.96,2
1001655,128.4,R15453,Cafe,"Cafe, Mediterranean, Italian, Pizza, Continental",943.61,2
1001655,131.1,R05237,"Cafe, Dessert Parlor","Cafe, Desserts",911.37,2
1001655,133.2,R19962,Casual Dining,"Mughlai, North Indian",989.56,2
1001655,139.6,R31672,"Casual Dining, Bar","North Indian, Chinese, Continental, Thai, Salad",2531.11,2
1001655,143.8,R33517,Lounge,"American, North Indian, Chinese, Finger Food",1188.0,2
1001655,150.5,R25599,Lounge,"Continental, Fast Food, European",1634.91,2
1001655,156.1,R10887,Casual Dining,"Continental, American",855.02,2
1001655,162.2,R22843,"Dessert Parlor, Beverage Shop",Beverages,759.95,2
1001655,165.8,R08380,Quick Bites,"South Indian, North Indian, Chinese, Juices, Ice Cream",217.69,2
1001655,168.2,R40482,Casual Dining,"Andhra, Biryani",895.4,2
1001655,170.7,R30976,Cafe,"Cafe, Continental, Beverages",798.0,2
1001655,175.4,R28063,Lounge,"American, North Indian, Chinese, Finger Food",1147.9,2
1001655,176.1,R05064,Cafe,"Cafe, Continental, Italian, Burger",674.87,2
1001655,177.4,R18419,Dessert Parlor,Desserts,762.09,2
1001655,179.3,R28063,Lounge,"American, North Indian, Chinese, Finger Food",1596.19,2
1001656,12.5,R48779,Cafe,"Cafe, Bakery, Italian",555.76,1
1001656,15.4,R22513,Cafe,"Cafe, Lebanese",534.21,1
1001656,21.1,R17695,Beverage Shop,"Beverages, Ice Cream",146.59,1
1001656,29.4,R26889,Cafe,"Cafe, Continental, Pizza, Salad",471.5,1
1001656,30.1,R39284,Cafe,"Cafe, Italian, American",745.25,1
1001656,38.4,R31827,Cafe,"Cafe, Healthy Food, Salad, Beverages",693.84,1
1001656,47.5,R28995,Cafe,Cafe,742.42,1
1001656,57.1,R32484,Cafe,"Cafe, Tea, Street Food",249.3,1
1001656,60.7,R16846,Cafe,"Cafe, Arabian, Continental, Turkish, Fast Food, Burger, Beverages",321.14,1
1001656,64.6,R38607,"Food Court, Quick Bites","Pizza, Fast Food",215.79,1
1001656,73.0,R25255,Cafe,Cafe,383.86,1
1001656,76.1,R13900,Cafe,"Cafe, Sandwich, Pizza, North Indian, Mexican",811.11,1
1001656,77.9,R27158,Cafe,"Cafe, North Indian, Fast Food",452.46,1
1001657,1.6,R10354,Cafe,Cafe,542.52,2
1001657,2.7,R27201,Casual Dining,"North Indian, Chinese, Mughlai",343.44,2
1001657,2.9,R43700,Quick Bites,Biryani,393.79,2
1001657,4.4,R38031,"Dessert Parlor, Quick Bites","Desserts, Beverages, American",301.54,2
1001657,4.7,R24380,Cafe,"Cafe, Continental",568.13,2
1001657,6.1,R37556,Quick Bites,"Chinese, Rolls",252.32,2
1001657,7.2,R22130,Quick Bites,"North Indian, Fast Food, Beverages",486.57,2
1001657,7.6,R21668,"Takeaway, Delivery","Chinese, Thai, Momos",710.75,2
1001657,8.2,R28148,Cafe,"Cafe, American, Continental, Italian",602.82,2
1001657,10.1,R33280,Cafe,"Cafe, Healthy Food, Salad, Beverages, Desserts",1102.91,2
1001657,12.1,R46789,Cafe,"Cafe, Italian, Burger, American, Steak",450.6,2
1001657,12.3,R23383,Cafe,"Cafe, Fast Food, Chinese",256.42,2
1001657,13.1,R25255,Cafe,Cafe,524.99,2
1001657,13.7,R46412,Cafe,"Cafe, North Indian, Street Food",410.0,2
1001657,15.6,R31840,Cafe,"Cafe, Continental, Beverages",513.91,2
1001657,16.5,R46471,Cafe,"Cafe, Italian",528.16,2
1001657,17.2,R05065,Cafe,"Cafe, Burger",380.63,2
1001657,18.1,R25300,Cafe,Cafe,568.88,2
1001658,20.2,R05057,Cafe,Cafe,499.89,1
1001658,43.4,R11491,Cafe,"Cafe, Continental, Italian, Burger",1000.57,1
1001658,51.7,R16674,Cafe,"Cafe, Continental",1190.87,1
1001658,54.1,R40027,"Casual Dining, Bar","American, Tex-Mex, Burger, BBQ, Mexican",1511.31,1
1001658,61.4,R46923,"Casual Dining, Bar","Chinese, Momos",1339.96,1
1001658,71.9,R13371,Cafe,"Cafe, Beverages",476.55,1
1001659,5.6,R26525,Delivery,"Mediterranean, Middle Eastern, Wraps, Rolls",365.41,1
1001659,26.2,R40126,Quick Bites,"Healthy Food, South Indian, Fast Food, North Indian, Beverages",401.09,1
1001659,31.0,R26527,Quick Bites,"North Indian, Fast Food, Street Food",360.63,1
1001659,39.4,R07469,Quick Bites,"Andhra, Biryani, North Indian, South Indian",302.89,1
1001659,45.7,R25006,Quick Bites,"North Indian, Chinese, Rolls",577.85,1
1001659,47.3,R45149,Quick Bites,"South Indian, North Indian, Chinese",294.44,1
1001659,62.5,R16472,Quick Bites,"Lucknowi, Chinese",1008.79,1
1001659,72.3,R46864,Quick Bites,"Pizza, Fast Food",279.25,1
1001659,80.1,R34576,Quick Bites,South Indian,154.43,1
1001659,94.3,R22117,Quick Bites,"North Indian, Chinese",221.61,1
1001659,122.4,R27412,Quick Bites,"North Indian, Chinese",374.08,1
1001659,136.6,R24864,Quick Bites,South Indian,383.05,1
1001659,149.8,R08768,Quick Bites,"North Indian, Fast Food",435.37,1
1001659,178.7,R36818,Quick Bites,"Kerala, Chinese, South Indian",416.13,1
1001660,8.7,R08230,Cafe,"Cafe, American, Italian, Continental, Chinese",368.42,1
1001660,35.2,R32715,Cafe,"Cafe, American, Burger, Sandwich, Beverages",405.99,1
1001660,40.7,R32082,Delivery,"Fast Food, Burger, Sandwich, Pizza",325.01,1
1001660,43.9,R05482,Cafe,"Cafe, Continental, Italian",1043.47,1
1001660,52.4,R09649,Cafe,"Cafe, North Indian, Fast Food",586.69,1
1001660,64.5,R02690,Quick Bites,"South Indian, Fast Food",129.33,1
1001660,92.9,R10834,Cafe,"Cafe, Continental, Beverages",924.49,1
1001660,96.2,R19912,Cafe,"Cafe, Italian, Pizza",691.46,1
1001660,99.9,R31790,Cafe,"Cafe, American, Burger, Sandwich, Beverages",816.22,1
1001660,102.1,R26031,Quick Bites,"Biryani, North Indian",221.25,1
1001660,120.6,R22033,Dessert Parlor,Desserts,413.4,1
1001660,124.4,R49697,Cafe,"Cafe, Street Food",267.46,1
1001661,27.9,R26490,Quick Bites,"Mangalorean, Chinese, North Indian",295.38,1
1001661,80.5,R23588,Quick Bites,Fast Food,97.78,1
1001661,120.2,R16092,Quick Bites,South Indian,107.34,1
1001661,131.1,R00164,Cafe,"Cafe, Beverages",344.12,1
1001661,168.4,R32306,Quick Bites,"North Indian, South Indian",279.15,1
1001662,5.8,R23991,Casual Dining,"Andhra, North Indian, Chinese",742.25,1
1001662,18.3,R31977,Casual Dining,North Indian,776.28,1
1001662,21.4,R45615,Casual Dining,"North Indian, Mughlai, South Indian, Chinese",535.12,1
1001662,49.3,R10818,Casual Dining,North Indian,581.3,1
1001662,54.8,R25892,Casual Dining,Biryani,580.29,1
1001662,59.8,R32040,Casual Dining,"Italian, Mediterranean, European, Sandwich",745.46,1
1001662,61.8,R50017,Casual Dining,"Andhra, Biryani, North Indian, Chinese",454.09,1
1001662,68.7,R16859,Casual Dining,North Indian,637.98,1
1001662,71.8,R46391,Casual Dining,North Indian,1154.07,1
1001662,78.4,R38022,Casual Dining,"Goan, Seafood, Konkan, Desserts",976.47,1
1001662,79.4,R18551,Casual Dining,North Indian,1279.66,1
1001662,84.4,R28135,Casual Dining,North Indian,861.64,1
1001662,120.1,R35277,Casual Dining,"Continental, Italian, North Indian, Asian, Bakery, Chinese, European, Japanese",1837.54,1
1001662,120.8,R34825,Casual Dining,"North Indian, Mughlai, Salad",1182.71,1
1001662,129.9,R42190,Casual Dining,"North Indian, Chinese, Mughlai",1075.65,1
1001662,142.2,R13298,Casual Dining,"Biryani, Mughlai, North Indian",737.46,1
1001662,151.8,R24590,Casual Dining,"Biryani, Hyderabadi, Chinese",545.82,1
1001662,155.1,R35613,Cafe,"Cafe, Continental, Healthy Food, Sandwich, Pizza, Desserts, Beverages",650.65,1
1001663,2.5,R08201,Pub,"North Indian, Italian",1175.95,2
1001663,5.2,R23206,Pub,"North Indian, Italian",781.0,2
1001663,8.6,R16586,Pub,"Finger Food, Chinese, Italian, Burger",1359.19,2
1001663,12.5,R00395,Quick Bites,"South Indian, Chinese",386.45,2
1001663,16.6,R00859,Pub,"North Indian, Italian",892.92,2
1001663,17.1,R20582,Pub,"North Indian, Italian",1105.59,2
1001663,21.9,R45502,Pub,"American, Asian, European, North Indian",628.31,2
1001664,1.3,R09067,Cafe,"Cafe, Continental, Coffee",828.82,1
1001665,5.6,R44339,Casual Dining,"Continental, North Indian, Chinese, Bengali",1282.97,1
1001665,12.1,R18533,"Casual Dining, Cafe","Continental, Cafe, Desserts, Salad, Momos",1359.53,1
1001665,21.9,R10471,Quick Bites,"Kerala, Chinese",171.9,1
1001665,24.9,R48470,Casual Dining,North Indian,539.9,1
1001665,28.2,R26547,Cafe,"Continental, Lebanese, Middle Eastern, North Indian, Chinese, BBQ, Cafe",749.84,1
1001665,36.5,R45657,Quick Bites,"Burger, Fast Food, Beverages",710.35,1
1001665,42.5,R35185,Quick Bites,"North Indian, Fast Food, Street Food",708.37,1
1001665,45.4,R42117,Casual Dining,"Seafood, South Indian, Bar Food, Mangalorean, Konkan",501.61,1
1001665,57.0,R04828,Quick Bites,"Chinese, Momos",634.25,1
1001665,62.7,R49419,Casual Dining,North Indian,403.05,1
1001665,75.5,R19549,Casual Dining,"Chinese, Thai, Momos",417.59,1
1001665,81.6,R40672,Quick Bites,South Indian,439.98,1
1001665,84.5,R30042,Food Truck,BBQ,393.95,1
1001665,86.2,R20401,Quick Bites,"Fast Food, Beverages",289.33,1
1001665,92.3,R12755,Quick Bites,"North Indian, Chinese",405.79,1
1001665,93.3,R36302,"Casual Dining, Pub","North Indian, Chinese, Pizza",987.1,1
1001665,98.1,R14470,"Cafe, Casual Dining","Cafe, Burger, Italian, Fast Food",329.21,1
1001665,101.0,R24952,"Casual Dining, Cafe","Pizza, Cafe, Italian",433.88,1
1001665,104.9,R17514,Cafe,"Cafe, Italian, Pizza, Burger, Beverages",770.19,1
1001665,107.6,R34401,Cafe,"Cafe, American, Continental, Italian",746.34,1
1001665,112.6,R20034,Casual Dining,"North Indian, Chinese",519.64,1
1001665,119.4,R17027,Quick Bites,"Chinese, Momos",291.75,1
1001665,123.5,R46923,"Casual Dining, Bar","Chinese, Momos",1505.48,1
1001665,126.5,R48494,"Bakery, Quick Bites","Bakery, Fast Food, Pizza, Burger",506.08,1
1001665,130.7,R21564,Cafe,Cafe,462.52,1
1001665,132.4,R34908,Casual Dining,"North Indian, South Indian, Chinese, Biryani",469.37,1
1001665,134.4,R19767,"Quick Bites, Beverage Shop","Beverages, Fast Food",285.39,1
1001665,136.5,R21219,Quick Bites,"Fast Food, North Indian",376.85,1
1001666,4.7,R41978,Cafe,"Cafe, Fast Food",1364.72,3
1001667,4.9,R03000,Casual Dining,"Biryani, North Indian, Andhra",702.24,2
1001667,8.8,R02229,Microbrewery,"Continental, American",2073.19,2
1001668,3.3,R04183,Bakery,"Bakery, Desserts",417.27,1
1001668,8.3,R10233,Bakery,"Desserts, Bakery",544.33,1
1001668,14.2,R08550,Quick Bites,"North Indian, Biryani",455.73,1
1001668,18.5,R46061,Delivery,"Bakery, Desserts",683.76,1
1001668,21.5,R44448,Bakery,"Bakery, Desserts",671.99,1
1001668,44.2,R22865,Bakery,"Bakery, Desserts",320.76,1
1001668,50.6,R03893,Bakery,Bakery,127.32,1
1001668,51.4,R41126,Casual Dining,North Indian,800.16,1
1001668,55.9,R12047,Cafe,Cafe,513.06,1
1001669,7.0,R21955,Casual Dining,"North Indian, Chinese, Fast Food",526.77,2
1001669,11.3,R19526,Quick Bites,"Chinese, Fast Food",278.2,2
1001669,23.8,R49890,Delivery,"North Indian, BBQ, Biryani, Kebab",349.75,2
1001669,29.0,R37473,Quick Bites,"Fast Food, North Indian, Rolls",196.81,2
1001669,30.9,R46966,Casual Dining,"South Indian, North Indian, Chinese, Street Food",659.0,2
1001669,32.6,R37559,"Beverage Shop, Quick Bites","Beverages, Fast Food",658.46,2
1001669,35.9,R25039,Quick Bites,"Biryani, South Indian, Kebab",108.08,2
1001669,43.7,R30166,Delivery,North Indian,268.76,2
1001669,51.3,R47113,Quick Bites,Fast Food,144.06,2
1001669,66.3,R03794,Quick Bites,"North Indian, Chinese",308.98,2
1001669,73.6,R09034,Quick Bites,"Chinese, Continental, Fast Food, Healthy Food",437.77,2
1001669,75.1,R31899,Quick Bites,"Kerala, Chinese",178.81,2
1001669,87.6,R04328,Quick Bites,South Indian,149.4,2
1001669,93.3,R29257,Quick Bites,"North Indian, Chinese, Bengali",781.13,2
1001669,95.9,R10684,Quick Bites,North Indian,336.82,2
1001669,100.5,R18897,Quick Bites,"Arabian, Rolls",216.37,2
1001669,104.9,R39451,Casual Dining,"North Indian, Chinese",542.53,2
1001669,107.6,R36987,Quick Bites,"North Indian, Chinese, Fast Food",203.92,2
1001669,109.7,R46801,Quick Bites,North Indian,99.06,2
1001669,116.1,R14514,Quick Bites,"Fast Food, Rolls, Momos",159.18,2
1001669,117.0,R19604,Quick Bites,North Indian,238.15,2
1001669,131.2,R25193,"Casual Dining, Cafe","North Indian, Cafe, Chinese",556.54,2
1001669,132.2,R28392,Quick Bites,"Bengali, North Indian",468.8,2
1001669,138.5,R43265,Quick Bites,North Indian,243.06,2
1001669,143.4,R47009,Quick Bites,"North Indian, Mughlai, Rolls, Fast Food",908.97,2
1001669,152.3,R43058,Quick Bites,"South Indian, Biryani",379.78,2
1001669,157.9,R10462,Quick Bites,"North Indian, Chinese",264.27,2
1001669,164.8,R29823,"Takeaway, Delivery",Healthy Food,208.45,2
