customer_id,identity_segment,engagement_tier,age,income,cost_preference,preferred_price_tier,group_size,explore_prob,preferred_rest_type,order_frequency_days,base_churn_hazard,location
1002729,Office Worker,regular,26,42950,451.0,Budget,1,0.2,Casual Dining,13.8,0.03,Kalyan Nagar
1002730,Couple,occasional,38,108075,1630.0,Premium,1,0.3,Fine Dining,3.7,0.06,Kalyan Nagar
1002731,Student,trial_only,20,33952,329.0,Budget,1,0.35,Cafe,29.8,0.15,Richmond Road
1002732,Office Worker,power_user,38,50978,666.0,Mid-range,1,0.2,Quick Bites,0.3,0.01,Electronic City
1002733,Family,regular,50,163318,844.0,Mid-range,3,0.15,Casual Dining,5.2,0.03,Malleshwaram
1002734,Office Worker,trial_only,29,57848,433.0,Budget,1,0.2,Casual Dining,52.1,0.15,Whitefield
1002735,Office Worker,occasional,23,39947,448.0,Budget,1,0.2,Casual Dining,70.7,0.06,Banaswadi
1002736,Office Worker,trial_only,28,59773,464.0,Budget,1,0.2,Cafe,35.3,0.15,Kammanahalli
1002737,Student,regular,19,22485,326.0,Budget,1,0.35,Dessert Parlor,12.9,0.03,St. Marks Road
1002738,Office Worker,trial_only,30,31470,351.0,Budget,1,0.2,Cafe,17.5,0.15,Nagawara
1002739,Family,regular,40,117522,753.0,Mid-range,2,0.15,Fine Dining,4.1,0.03,Brigade Road
1002740,Family,occasional,55,79638,655.0,Mid-range,3,0.15,Dessert Parlor,12.8,0.06,Koramangala 7th Block
1002741,Student,trial_only,18,29861,382.0,Budget,1,0.35,Quick Bites,25.2,0.15,Marathahalli
1002742,Couple,regular,36,104137,622.0,Mid-range,2,0.3,Fine Dining,7.5,0.03,New BEL Road
1002743,Student,regular,19,17604,313.0,Budget,1,0.35,Quick Bites,1.9,0.03,Whitefield
1002744,Couple,occasional,36,50265,745.0,Mid-range,2,0.3,Cafe,34.5,0.06,Banashankari
1002745,Office Worker,trial_only,34,64260,493.0,Budget,1,0.2,Casual Dining,28.1,0.15,Koramangala 6th Block
1002746,Couple,power_user,41,120420,1080.0,Premium,2,0.3,Fine Dining,4.3,0.01,Whitefield
1002747,Student,trial_only,21,20602,155.0,Budget,1,0.35,Dessert Parlor,56.3,0.15,Whitefield
1002748,Student,regular,19,32637,375.0,Budget,2,0.35,Bakery,2.4,0.03,Koramangala 5th Block
1002749,Office Worker,regular,39,41775,198.0,Budget,1,0.2,Cafe,15.1,0.03,Basavanagudi
1002750,Student,regular,20,28864,297.0,Budget,1,0.35,Cafe,8.5,0.03,Church Street
1002751,Student,trial_only,21,22392,355.0,Budget,1,0.35,Quick Bites,38.8,0.15,Koramangala 5th Block
1002752,Family,regular,43,97698,1075.0,Premium,5,0.15,Casual Dining,5.7,0.03,Koramangala 8th Block
1002753,Couple,occasional,29,78819,717.0,Mid-range,1,0.3,Cafe,39.6,0.06,JP Nagar
1002754,Student,regular,24,21246,259.0,Budget,1,0.35,Quick Bites,15.1,0.03,HSR
1002755,Couple,trial_only,24,58057,1525.0,Premium,4,0.3,Fine Dining,15.4,0.15,Old Airport Road
1002756,Couple,occasional,27,115072,1545.0,Premium,1,0.3,Fine Dining,11.3,0.06,Wilson Garden
1002757,Couple,regular,45,90881,1584.0,Premium,2,0.3,Cafe,7.8,0.03,Koramangala 5th Block
1002758,Family,regular,36,141653,1312.0,Premium,2,0.15,Casual Dining,5.7,0.03,Koramangala 5th Block
1002759,Family,regular,52,121829,698.0,Mid-range,5,0.15,Casual Dining,14.0,0.03,Indiranagar
1002760,Office Worker,regular,39,88650,487.0,Budget,1,0.2,Quick Bites,15.2,0.03,BTM
1002761,Family,trial_only,55,69915,731.0,Mid-range,1,0.15,Casual Dining,19.0,0.15,Bannerghatta Road
1002762,Food Explorer,occasional,35,79438,106.0,Budget,1,0.7,Bakery,8.0,0.06,Frazer Town
1002763,Student,regular,22,23407,293.0,Budget,1,0.35,Cafe,5.9,0.03,BTM
1002764,Office Worker,occasional,34,44972,251.0,Budget,1,0.2,Cafe,16.9,0.06,Indiranagar
1002765,Student,occasional,22,26809,258.0,Budget,1,0.35,Cafe,17.0,0.06,Jayanagar
1002766,Food Explorer,regular,26,68975,233.0,Budget,1,0.7,Club,2.7,0.03,Nagawara
1002767,Office Worker,regular,37,75812,494.0,Budget,1,0.2,Cafe,1.9,0.03,Residency Road
1002768,Family,regular,26,170694,644.0,Mid-range,4,0.15,Fine Dining,13.1,0.03,Marathahalli
1002769,Couple,occasional,34,135364,664.0,Mid-range,2,0.3,Lounge,8.3,0.06,JP Nagar
1002770,Food Explorer,regular,29,90617,816.0,Mid-range,1,0.7,Confectionery,5.3,0.03,Domlur
1002771,Student,occasional,23,27949,252.0,Budget,2,0.35,Beverage Shop,24.9,0.06,Indiranagar
1002772,Couple,regular,29,136426,1070.0,Premium,1,0.3,Cafe,7.0,0.03,Ulsoor
1002773,Couple,occasional,28,148065,907.0,Mid-range,2,0.3,Microbrewery,11.5,0.06,Richmond Road
1002774,Student,power_user,23,28102,392.0,Budget,1,0.35,Cafe,1.0,0.01,Kammanahalli
1002775,Couple,occasional,34,141299,1281.0,Premium,1,0.3,Cafe,8.5,0.06,Ulsoor
1002776,Office Worker,power_user,35,87926,389.0,Budget,1,0.2,Quick Bites,1.4,0.01,Bannerghatta Road
1002777,Family,regular,51,81107,417.0,Budget,2,0.15,Casual Dining,4.9,0.03,Koramangala 5th Block
1002778,Office Worker,power_user,38,60074,701.0,Mid-range,1,0.2,Cafe,1.3,0.01,JP Nagar
1002779,Office Worker,occasional,30,51444,648.0,Mid-range,2,0.2,Food Court,4.3,0.06,Sarjapur Road
1002780,Student,occasional,19,33748,415.0,Budget,1,0.35,Bakery,12.2,0.06,Koramangala 1st Block
1002781,Student,regular,24,28601,244.0,Budget,2,0.35,Beverage Shop,8.7,0.03,Marathahalli
1002782,Student,occasional,20,32148,260.0,Budget,3,0.35,Quick Bites,2.3,0.06,Koramangala 7th Block
1002783,Family,occasional,47,101950,880.0,Mid-range,1,0.15,Casual Dining,5.6,0.06,Cunningham Road
1002784,Office Worker,occasional,36,80586,361.0,Budget,2,0.2,Cafe,20.7,0.06,BTM
1002785,Student,occasional,21,12030,221.0,Budget,1,0.35,Quick Bites,15.8,0.06,HSR
1002786,Family,regular,25,172692,1092.0,Premium,6,0.15,Casual Dining,8.0,0.03,BTM
1002787,Family,occasional,36,87589,789.0,Mid-range,4,0.15,Casual Dining,20.3,0.06,Indiranagar
1002788,Office Worker,occasional,25,61532,338.0,Budget,1,0.2,Casual Dining,23.5,0.06,Koramangala 5th Block
1002789,Food Explorer,occasional,28,97307,838.0,Mid-range,1,0.7,Microbrewery,10.8,0.06,Whitefield
1002790,Office Worker,regular,29,74570,393.0,Budget,1,0.2,Quick Bites,5.9,0.03,BTM
1002791,Couple,occasional,35,71221,606.0,Mid-range,1,0.3,Cafe,4.7,0.06,Jayanagar
1002792,Student,regular,19,23883,209.0,Budget,2,0.35,Quick Bites,5.5,0.03,Bannerghatta Road
1002793,Family,occasional,50,123662,697.0,Mid-range,8,0.15,Fine Dining,19.5,0.06,Bommanahalli
1002794,Food Explorer,power_user,23,102101,655.0,Mid-range,2,0.7,Dessert Parlor,2.1,0.01,Sarjapur Road
1002795,Couple,regular,45,82087,1252.0,Premium,2,0.3,Fine Dining,4.7,0.03,Shivajinagar
1002796,Family,occasional,31,151651,1046.0,Premium,5,0.15,Casual Dining,5.1,0.06,Ulsoor
1002797,Family,trial_only,37,133954,753.0,Mid-range,3,0.15,Casual Dining,18.2,0.15,Bellandur
1002798,Office Worker,power_user,38,75505,403.0,Budget,2,0.2,Cafe,2.3,0.01,Commercial Street
1002799,Family,occasional,43,165025,1049.0,Premium,2,0.15,Casual Dining,22.1,0.06,Banaswadi
1002800,Couple,occasional,25,92845,1494.0,Premium,2,0.3,Lounge,7.0,0.06,BTM
1002801,Food Explorer,trial_only,33,74576,547.0,Mid-range,2,0.7,Mess,16.2,0.15,JP Nagar
1002802,Office Worker,occasional,33,77778,479.0,Budget,1,0.2,Quick Bites,21.1,0.06,Hebbal
1002803,Student,regular,24,29547,262.0,Budget,1,0.35,Dessert Parlor,0.6,0.03,Banaswadi
1002804,Family,regular,40,165179,568.0,Mid-range,2,0.15,Casual Dining,11.2,0.03,Bannerghatta Road
1002805,Student,occasional,24,23761,476.0,Budget,1,0.35,Cafe,9.4,0.06,Koramangala 4th Block
1002806,Student,regular,21,25907,257.0,Budget,2,0.35,Dessert Parlor,4.0,0.03,Banaswadi
1002807,Office Worker,trial_only,26,33546,479.0,Budget,1,0.2,Quick Bites,46.6,0.15,Marathahalli
1002808,Family,trial_only,38,114558,497.0,Budget,1,0.15,Fine Dining,29.6,0.15,BTM
1002809,Student,trial_only,24,16157,359.0,Budget,1,0.35,Quick Bites,24.9,0.15,Ulsoor
1002810,Student,regular,18,31332,204.0,Budget,1,0.35,Quick Bites,4.2,0.03,HSR
1002811,Student,occasional,20,13060,434.0,Budget,1,0.35,Quick Bites,6.0,0.06,Whitefield
1002812,Couple,occasional,25,127845,1739.0,Premium,1,0.3,Cafe,23.9,0.06,Brigade Road
1002813,Family,power_user,50,160420,913.0,Mid-range,5,0.15,Casual Dining,3.3,0.01,Kammanahalli
1002814,Student,regular,21,21740,309.0,Budget,2,0.35,Quick Bites,1.9,0.03,JP Nagar
1002815,Student,regular,23,26705,285.0,Budget,1,0.35,Dessert Parlor,12.3,0.03,Koramangala 5th Block
1002816,Family,regular,54,129584,790.0,Mid-range,1,0.15,Dessert Parlor,0.9,0.03,Bannerghatta Road
1002817,Office Worker,trial_only,37,71349,491.0,Budget,2,0.2,Food Court,13.4,0.15,HSR
1002818,Family,trial_only,34,142299,818.0,Mid-range,3,0.15,Food Court,10.1,0.15,Whitefield
1002819,Office Worker,regular,39,45183,548.0,Mid-range,2,0.2,Cafe,1.0,0.03,Indiranagar
1002820,Food Explorer,occasional,30,95066,370.0,Budget,2,0.7,Meat Shop,12.5,0.06,New BEL Road
1002821,Office Worker,regular,40,84106,603.0,Mid-range,2,0.2,Casual Dining,3.9,0.03,Kalyan Nagar
1002822,Family,regular,55,97324,715.0,Mid-range,5,0.15,Dessert Parlor,4.2,0.03,Marathahalli
1002823,Student,power_user,19,17663,240.0,Budget,1,0.35,Quick Bites,3.3,0.01,Basaveshwara Nagar
1002824,Food Explorer,occasional,36,63415,691.0,Mid-range,1,0.7,Mess,4.2,0.06,Whitefield
1002825,Food Explorer,occasional,35,112939,707.0,Mid-range,1,0.7,Microbrewery,15.5,0.06,Brigade Road
1002826,Family,trial_only,47,166482,453.0,Budget,5,0.15,Food Court,86.4,0.15,Ulsoor
1002827,Office Worker,trial_only,26,50867,402.0,Budget,1,0.2,Quick Bites,14.9,0.15,Majestic
1002828,Student,regular,21,33426,126.0,Budget,2,0.35,Quick Bites,22.4,0.03,Cunningham Road
1002829,Couple,occasional,27,126147,997.0,Mid-range,2,0.3,Fine Dining,19.0,0.06,Marathahalli
1002830,Family,regular,52,108248,673.0,Mid-range,3,0.15,Cafe,9.8,0.03,Brigade Road
1002831,Student,regular,24,30629,324.0,Budget,1,0.35,Dessert Parlor,5.8,0.03,Electronic City
1002832,Office Worker,occasional,33,84803,371.0,Budget,1,0.2,Quick Bites,4.9,0.06,Indiranagar
1002833,Office Worker,power_user,25,82111,395.0,Budget,1,0.2,Delivery,2.1,0.01,Koramangala 1st Block
1002834,Couple,regular,38,97069,1591.0,Premium,1,0.3,Fine Dining,8.7,0.03,BTM
1002835,Family,regular,35,86000,1213.0,Premium,3,0.15,Dessert Parlor,2.8,0.03,BTM
1002836,Family,regular,48,80064,616.0,Mid-range,3,0.15,Dessert Parlor,6.7,0.03,BTM
1002837,Family,trial_only,23,159284,1004.0,Premium,4,0.15,Dessert Parlor,49.8,0.15,HSR
1002838,Office Worker,regular,30,73973,489.0,Budget,1,0.2,Cafe,3.2,0.03,Indiranagar
1002839,Office Worker,occasional,29,72531,276.0,Budget,1,0.2,Cafe,27.5,0.06,Banashankari
1002840,Student,trial_only,24,11147,237.0,Budget,1,0.35,Cafe,12.9,0.15,Shanti Nagar
1002841,Couple,occasional,30,146534,292.0,Budget,1,0.3,Fine Dining,35.6,0.06,New BEL Road
1002842,Office Worker,regular,40,36835,482.0,Budget,1,0.2,Casual Dining,8.9,0.03,Jayanagar
1002843,Office Worker,trial_only,39,64830,342.0,Budget,1,0.2,Casual Dining,27.2,0.15,BTM
1002844,Student,regular,22,33526,311.0,Budget,1,0.35,Quick Bites,13.2,0.03,BTM
1002845,Student,regular,19,16052,506.0,Mid-range,1,0.35,Quick Bites,9.9,0.03,Kammanahalli
1002846,Family,occasional,27,122115,1119.0,Premium,5,0.15,Casual Dining,16.8,0.06,Domlur
1002847,Student,regular,18,31005,239.0,Budget,3,0.35,Dessert Parlor,3.2,0.03,Koramangala 3rd Block
1002848,Student,occasional,23,16659,219.0,Budget,1,0.35,Cafe,14.1,0.06,City Market
1002849,Couple,power_user,39,60170,1588.0,Premium,2,0.3,Cafe,3.4,0.01,Shivajinagar
1002850,Office Worker,occasional,28,58825,350.0,Budget,1,0.2,Cafe,23.0,0.06,Jayanagar
1002851,Office Worker,occasional,36,77702,549.0,Mid-range,1,0.2,Delivery,9.0,0.06,Koramangala 1st Block
1002852,Office Worker,trial_only,33,64691,724.0,Mid-range,1,0.2,Quick Bites,14.7,0.15,Lavelle Road
1002853,Couple,regular,41,94264,1403.0,Premium,1,0.3,Pub,3.8,0.03,St. Marks Road
1002854,Office Worker,regular,24,68335,568.0,Mid-range,1,0.2,Quick Bites,10.0,0.03,Marathahalli
1002855,Couple,trial_only,28,55179,1520.0,Premium,3,0.3,Lounge,16.5,0.15,Banashankari
1002856,Food Explorer,occasional,37,67858,461.0,Budget,1,0.7,Pub,21.5,0.06,Koramangala 5th Block
1002857,Family,power_user,33,165358,858.0,Mid-range,4,0.15,Casual Dining,3.3,0.01,BTM
1002858,Office Worker,power_user,40,53244,354.0,Budget,2,0.2,Food Court,3.6,0.01,Jayanagar
1002859,Family,occasional,51,175820,1058.0,Premium,6,0.15,Cafe,37.5,0.06,Wilson Garden
1002860,Office Worker,occasional,24,62986,341.0,Budget,1,0.2,Food Court,23.4,0.06,MG Road
1002861,Office Worker,occasional,30,86034,520.0,Mid-range,1,0.2,Quick Bites,28.8,0.06,Commercial Street
1002862,Office Worker,trial_only,36,67600,563.0,Mid-range,2,0.2,Quick Bites,16.6,0.15,Marathahalli
1002863,Office Worker,regular,25,55132,401.0,Budget,1,0.2,Cafe,2.2,0.03,BTM
1002864,Student,regular,24,33034,242.0,Budget,1,0.35,Cafe,2.8,0.03,Marathahalli
1002865,Office Worker,occasional,24,46199,433.0,Budget,1,0.2,Delivery,4.8,0.06,Bellandur
1002866,Student,trial_only,18,19807,229.0,Budget,3,0.35,Cafe,13.5,0.15,Kalyan Nagar
1002867,Office Worker,regular,32,73348,466.0,Budget,3,0.2,Quick Bites,5.3,0.03,City Market
1002868,Family,occasional,28,164963,617.0,Mid-range,7,0.15,Casual Dining,10.1,0.06,Indiranagar
1002869,Food Explorer,regular,34,55463,389.0,Budget,1,0.7,Lounge,9.1,0.03,Brookefield
1002870,Student,regular,20,34831,344.0,Budget,1,0.35,Quick Bites,3.3,0.03,Ejipura
1002871,Family,trial_only,29,111673,924.0,Mid-range,3,0.15,Fine Dining,18.2,0.15,Whitefield
1002872,Office Worker,regular,38,50340,421.0,Budget,1,0.2,Cafe,8.6,0.03,New BEL Road
1002873,Student,power_user,19,13213,168.0,Budget,2,0.35,Dessert Parlor,2.9,0.01,Hennur
1002874,Student,occasional,21,10682,394.0,Budget,1,0.35,Quick Bites,10.1,0.06,New BEL Road
1002875,Student,regular,19,23935,264.0,Budget,2,0.35,Quick Bites,15.6,0.03,Bannerghatta Road
1002876,Student,regular,18,25109,465.0,Budget,2,0.35,Dessert Parlor,12.0,0.03,Sarjapur Road
1002877,Office Worker,occasional,26,35631,437.0,Budget,1,0.2,Casual Dining,44.4,0.06,Residency Road
1002878,Office Worker,regular,27,84219,464.0,Budget,1,0.2,Cafe,18.0,0.03,Rajajinagar
1002879,Office Worker,occasional,30,62634,407.0,Budget,1,0.2,Quick Bites,3.2,0.06,Malleshwaram
1002880,Student,regular,21,11334,319.0,Budget,1,0.35,Dessert Parlor,7.5,0.03,Koramangala 2nd Block
1002881,Student,regular,18,31035,578.0,Mid-range,1,0.35,Quick Bites,5.4,0.03,Cunningham Road
1002882,Student,occasional,18,14928,272.0,Budget,1,0.35,Cafe,20.6,0.06,JP Nagar
1002883,Office Worker,regular,24,70374,578.0,Mid-range,1,0.2,Quick Bites,19.8,0.03,Kengeri
1002884,Office Worker,trial_only,34,70569,459.0,Budget,1,0.2,Casual Dining,41.0,0.15,Malleshwaram
1002885,Office Worker,trial_only,40,78623,567.0,Mid-range,2,0.2,Cafe,26.6,0.15,Vasanth Nagar
1002886,Student,trial_only,18,30242,145.0,Budget,1,0.35,Cafe,23.9,0.15,Koramangala 1st Block
1002887,Student,regular,18,34641,456.0,Budget,1,0.35,Quick Bites,12.5,0.03,Commercial Street
1002888,Food Explorer,regular,36,46931,685.0,Mid-range,1,0.7,Sweet Shop,10.7,0.03,CV Raman Nagar
1002889,Student,trial_only,23,19123,279.0,Budget,2,0.35,Quick Bites,22.5,0.15,Church Street
1002890,Student,occasional,23,19093,372.0,Budget,1,0.35,Dessert Parlor,3.9,0.06,Kammanahalli
1002891,Student,occasional,19,19406,312.0,Budget,2,0.35,Dessert Parlor,14.6,0.06,JP Nagar
1002892,Food Explorer,trial_only,38,59099,313.0,Budget,1,0.7,Quick Bites,16.3,0.15,HSR
1002893,Family,regular,42,88064,315.0,Budget,4,0.15,Dessert Parlor,3.3,0.03,Banaswadi
1002894,Family,regular,25,175786,1165.0,Premium,3,0.15,Casual Dining,1.2,0.03,Malleshwaram
1002895,Food Explorer,occasional,24,111910,544.0,Mid-range,1,0.7,Sweet Shop,35.5,0.06,Ulsoor
1002896,Student,occasional,22,27062,251.0,Budget,1,0.35,Quick Bites,46.3,0.06,Bellandur
1002897,Food Explorer,regular,36,84398,466.0,Budget,1,0.7,Irani Cafe,4.9,0.03,BTM
1002898,Student,occasional,23,21891,417.0,Budget,2,0.35,Quick Bites,12.1,0.06,Sarjapur Road
1002899,Family,occasional,41,141852,702.0,Mid-range,4,0.15,Casual Dining,15.1,0.06,Koramangala 7th Block
1002900,Office Worker,regular,32,81741,514.0,Mid-range,2,0.2,Cafe,4.7,0.03,Frazer Town
1002901,Office Worker,regular,35,55576,417.0,Budget,1,0.2,Food Court,8.1,0.03,BTM
1002902,Food Explorer,occasional,24,83013,286.0,Budget,2,0.7,Delivery,18.4,0.06,Bannerghatta Road
1002903,Student,occasional,20,32803,372.0,Budget,1,0.35,Cafe,34.0,0.06,Bannerghatta Road
1002904,Food Explorer,trial_only,23,112907,876.0,Mid-range,1,0.7,Pop Up,10.2,0.15,Electronic City
1002905,Office Worker,regular,38,43794,382.0,Budget,1,0.2,Casual Dining,7.9,0.03,BTM
1002906,Family,trial_only,41,88657,792.0,Mid-range,3,0.15,Dessert Parlor,21.6,0.15,Sarjapur Road
1002907,Food Explorer,occasional,36,56342,624.0,Mid-range,2,0.7,Delivery,10.1,0.06,Koramangala 5th Block
1002908,Student,occasional,21,10683,336.0,Budget,2,0.35,Quick Bites,1.7,0.06,Vasanth Nagar
1002909,Food Explorer,regular,39,95556,1093.0,Premium,3,0.7,Food Truck,3.4,0.03,Banashankari
1002910,Family,power_user,53,111449,735.0,Mid-range,6,0.15,Casual Dining,3.8,0.01,Lavelle Road
1002911,Family,occasional,42,63805,734.0,Mid-range,4,0.15,Dessert Parlor,7.6,0.06,Koramangala 1st Block
1002912,Student,regular,23,15107,286.0,Budget,1,0.35,Quick Bites,6.9,0.03,Marathahalli
1002913,Office Worker,regular,34,61929,356.0,Budget,1,0.2,Quick Bites,5.3,0.03,Whitefield
1002914,Family,trial_only,46,160288,456.0,Budget,3,0.15,Casual Dining,28.5,0.15,Bannerghatta Road
1002915,Office Worker,regular,27,69776,463.0,Budget,1,0.2,Cafe,3.2,0.03,Wilson Garden
1002916,Student,trial_only,24,23323,342.0,Budget,2,0.35,Quick Bites,21.3,0.15,Bommanahalli
1002917,Student,occasional,19,14661,300.0,Budget,1,0.35,Quick Bites,16.1,0.06,Kumaraswamy Layout
1002918,Couple,trial_only,39,78866,1181.0,Premium,2,0.3,Pub,18.3,0.15,Banaswadi
1002919,Student,regular,22,29548,228.0,Budget,2,0.35,Dessert Parlor,8.6,0.03,Koramangala 5th Block
1002920,Family,occasional,23,152829,850.0,Mid-range,4,0.15,Dessert Parlor,8.3,0.06,Frazer Town
1002921,Food Explorer,occasional,36,109455,642.0,Mid-range,1,0.7,Beverage Shop,22.4,0.06,Jayanagar
1002922,Student,trial_only,18,23172,338.0,Budget,1,0.35,Quick Bites,6.6,0.15,Bannerghatta Road
1002923,Student,regular,21,16826,326.0,Budget,1,0.35,Cafe,5.7,0.03,Electronic City
1002924,Family,regular,49,120335,879.0,Mid-range,3,0.15,Casual Dining,8.5,0.03,Whitefield
1002925,Student,trial_only,18,32406,406.0,Budget,2,0.35,Beverage Shop,25.4,0.15,JP Nagar
1002926,Family,power_user,32,81694,914.0,Mid-range,5,0.15,Food Court,4.4,0.01,HSR
1002927,Family,occasional,38,161632,896.0,Mid-range,2,0.15,Fine Dining,9.8,0.06,Bellandur
1002928,Family,power_user,53,179426,451.0,Budget,2,0.15,Food Court,2.0,0.01,Koramangala 4th Block
1002929,Office Worker,power_user,29,79192,555.0,Mid-range,1,0.2,Food Court,0.5,0.01,Ejipura
1002930,Family,occasional,24,139082,740.0,Mid-range,1,0.15,Fine Dining,22.0,0.06,BTM
1002931,Family,occasional,24,109104,816.0,Mid-range,5,0.15,Casual Dining,24.9,0.06,BTM
1002932,Student,occasional,19,31371,198.0,Budget,1,0.35,Quick Bites,23.3,0.06,Residency Road
1002933,Family,occasional,51,79297,1218.0,Premium,2,0.15,Casual Dining,8.8,0.06,Kammanahalli
1002934,Couple,occasional,41,125973,458.0,Budget,1,0.3,Pub,3.1,0.06,BTM
1002935,Family,trial_only,35,108202,1098.0,Premium,3,0.15,Fine Dining,73.9,0.15,Brookefield
1002936,Office Worker,regular,38,60176,493.0,Budget,1,0.2,Delivery,5.5,0.03,Koramangala 6th Block
1002937,Office Worker,regular,39,57792,259.0,Budget,1,0.2,Cafe,1.8,0.03,Indiranagar
1002938,Student,regular,24,10243,463.0,Budget,1,0.35,Bakery,13.9,0.03,MG Road
1002939,Student,occasional,18,34667,341.0,Budget,1,0.35,Quick Bites,1.9,0.06,Indiranagar
1002940,Student,regular,18,26667,111.0,Budget,1,0.35,Dessert Parlor,16.3,0.03,Bellandur
1002941,Food Explorer,occasional,35,88002,494.0,Budget,1,0.7,Bar,3.3,0.06,Koramangala 1st Block
1002942,Student,regular,20,12518,343.0,Budget,1,0.35,Dessert Parlor,5.4,0.03,Indiranagar
1002943,Couple,occasional,27,127881,1714.0,Premium,2,0.3,Fine Dining,11.6,0.06,Jayanagar
1002944,Student,trial_only,22,34037,267.0,Budget,2,0.35,Quick Bites,30.4,0.15,Commercial Street
1002945,Office Worker,occasional,29,78879,185.0,Budget,1,0.2,Cafe,18.4,0.06,Bannerghatta Road
1002946,Office Worker,occasional,39,44956,596.0,Mid-range,2,0.2,Quick Bites,8.2,0.06,Whitefield
1002947,Office Worker,regular,33,40884,500.0,Budget,1,0.2,Cafe,4.8,0.03,Brigade Road
1002948,Couple,occasional,29,86733,530.0,Mid-range,1,0.3,Fine Dining,8.1,0.06,HSR
1002949,Food Explorer,regular,39,41808,686.0,Mid-range,1,0.7,Dhaba,12.4,0.03,Koramangala 6th Block
1002950,Couple,trial_only,37,105156,1335.0,Premium,2,0.3,Fine Dining,33.8,0.15,Shanti Nagar
1002951,Student,regular,20,21456,274.0,Budget,1,0.35,Quick Bites,12.1,0.03,Koramangala 1st Block
1002952,Couple,regular,27,100261,952.0,Mid-range,3,0.3,Fine Dining,4.4,0.03,BTM
1002953,Student,regular,21,34750,251.0,Budget,1,0.35,Quick Bites,4.4,0.03,Koramangala 8th Block
1002954,Food Explorer,occasional,36,92412,519.0,Mid-range,3,0.7,Sweet Shop,4.1,0.06,Brookefield
1002955,Office Worker,trial_only,38,55012,485.0,Budget,1,0.2,Cafe,43.3,0.15,City Market
1002956,Office Worker,regular,25,77007,529.0,Mid-range,1,0.2,Delivery,6.3,0.03,Rajajinagar
1002957,Student,regular,21,19243,128.0,Budget,2,0.35,Dessert Parlor,5.6,0.03,Cunningham Road
1002958,Student,regular,24,28941,320.0,Budget,1,0.35,Quick Bites,4.0,0.03,Jeevan Bhima Nagar
1002959,Student,trial_only,22,33319,339.0,Budget,1,0.35,Cafe,19.8,0.15,Whitefield
1002960,Food Explorer,trial_only,23,112647,642.0,Mid-range,2,0.7,Meat Shop,34.3,0.15,Vijay Nagar
1002961,Couple,regular,44,101888,1079.0,Premium,3,0.3,Fine Dining,9.6,0.03,Whitefield
1002962,Food Explorer,occasional,35,77593,955.0,Mid-range,1,0.7,Meat Shop,7.1,0.06,South Bangalore
1002963,Student,occasional,21,19939,408.0,Budget,1,0.35,Cafe,20.0,0.06,Kammanahalli
1002964,Family,occasional,47,124101,727.0,Mid-range,5,0.15,Fine Dining,12.5,0.06,Basavanagudi
1002965,Office Worker,occasional,34,86172,442.0,Budget,2,0.2,Casual Dining,16.1,0.06,JP Nagar
1002966,Office Worker,occasional,27,82445,527.0,Mid-range,1,0.2,Quick Bites,10.7,0.06,Indiranagar
1002967,Office Worker,occasional,37,66389,578.0,Mid-range,1,0.2,Casual Dining,9.6,0.06,Koramangala 5th Block
1002968,Office Worker,regular,27,46940,368.0,Budget,1,0.2,Casual Dining,5.0,0.03,Indiranagar
