restaurant_id,online_order,book_table,rate,votes,location,rest_type,cuisines,cost,listed_in(type),popularity_score,appeal_score
R03511,1,0,3.8,144,Banashankari,Cafe,"Chinese, Cafe, Italian",700,Dine-out,0.2631975959769409,0.565150037625223
R03512,1,0,3.9,888,Banashankari,Casual Dining,"North Indian, South Indian, Chinese, Fast Food, Juices",750,Dine-out,0.302621734330921,0.6638772905608398
R03513,0,1,3.8,235,Jayanagar,Casual Dining,"Konkan, Seafood",1000,Dine-out,0.2664414172697166,0.5867098444036152
R03514,0,0,3.7,39,Banashankari,Casual Dining,"North Indian, Chinese",450,Dine-out,0.2465514994480558,0.4956603882957864
R03515,0,0,3.8,46,Jayanagar,Cafe,Cafe,400,Dine-out,0.2597042499693364,0.5135886287826108
R03516,1,0,3.8,577,Jayanagar,Casual Dining,"North Indian, South Indian, Biryani, Beverages",900,Dine-out,0.2786324819084999,0.6252593465933871
R03517,1,0,3.9,211,Jayanagar,Casual Dining,"Fast Food, Continental, Beverages, Salad, Healthy Food",500,Dine-out,0.2784891297681834,0.5999205509988976
R03518,1,0,3.6,66,Banashankari,Quick Bites,South Indian,150,Dine-out,0.2346107261130872,0.5036179615156344
R03519,0,0,4.4,343,Banashankari,Quick Bites,South Indian,100,Dine-out,0.3477105819943579,0.7177588263246959
R03520,1,0,4.0,232,Jayanagar,Quick Bites,"South Indian, Chinese",400,Dine-out,0.2921409297191218,0.6225187304131704
R03521,1,0,3.7,47,Jayanagar,"Quick Bites, Dessert Parlor","Fast Food, Desserts, Beverages",400,Dine-out,0.2468366705507174,0.5031381298067319
R03522,0,0,3.6,15,Jayanagar,Quick Bites,"South Indian, North Indian",150,Dine-out,0.2327927603336195,0.452342768365914
R03523,0,0,3.7,47,Jayanagar,Pub,Finger Food,1200,Dine-out,0.2468366705507174,0.5031381298067319
R03524,1,0,3.8,74,Wilson Garden,Casual Dining,"Continental, Chinese, North Indian, South Indian",1000,Dine-out,0.2607023488286519,0.5352131051951197
R03525,0,1,3.7,44,Jayanagar,Casual Dining,"North Indian, Chinese, Continental, Pizza",550,Dine-out,0.2467297313872193,0.5004911277424362
R03526,1,0,4.1,139,Jayanagar,Casual Dining,"North Indian, Chinese, South Indian",550,Dine-out,0.3017290414571322,0.6131505721438528
R03527,0,0,3.8,70,Banashankari,Quick Bites,"Fast Food, Beverages",500,Dine-out,0.2605597632773211,0.5326898685725326
R03528,1,0,3.9,20,Jayanagar,Quick Bites,"North Indian, Fast Food, Street Food",800,Dine-out,0.2716806696921378,0.483262523443843
R03529,1,0,3.8,61,Banashankari,Quick Bites,"North Indian, Chinese",300,Dine-out,0.2602389457868269,0.5264324730259138
R03530,1,0,4.1,337,Jayanagar,Quick Bites,"Chinese, Fast Food",300,Dine-out,0.3087870262480068,0.6595505916700279
R03531,1,0,3.7,133,Jayanagar,Casual Dining,"Chinese, Thai, Continental, North Indian",700,Dine-out,0.2499022599043296,0.5452561823186652
R03532,1,0,3.6,35,Jayanagar,Quick Bites,"Seafood, Mangalorean",300,Dine-out,0.2335056880902735,0.4814847107560416
R03533,1,0,3.7,53,Jayanagar,Quick Bites,"Arabian, Rolls, North Indian, BBQ",400,Dine-out,0.2470505488777137,0.5079690151011909
R03534,1,0,3.3,6,Banashankari,Quick Bites,"South Indian, North Indian",500,Dine-out,0.1937622654237703,0.4132168807583084
R03535,0,0,3.5,14,Banashankari,Sweet Shop,"Mithai, Street Food",200,Dine-out,0.2198538881393351,0.4445326777886057
R03536,1,0,3.8,109,Jayanagar,Casual Dining,"North Indian, Chinese",500,Dine-out,0.2619499724027964,0.5527064889889467
R03537,0,0,3.8,19,Banashankari,Quick Bites,South Indian,150,Dine-out,0.2587417974978535,0.4740054787227086
R03538,1,0,3.7,23,Jayanagar,Quick Bites,"North Indian, Chinese, Rolls, Bakery, Arabian, Charcoal Chicken, Desserts",300,Dine-out,0.2459811572427327,0.4747085095740513
R03539,0,0,4.1,52,Jayanagar,Quick Bites,South Indian,100,Dine-out,0.2986278057156874,0.5550606933213463
R03540,1,1,3.9,142,Jayanagar,Casual Dining,"Mangalorean, Seafood, South Indian",1000,Dine-out,0.2760295290077271,0.5811322288731063
R03541,0,0,,0,Banashankari,Quick Bites,North Indian,150,Dine-out,,0.3442019454913517
R03542,1,0,3.7,14,Jayanagar,Quick Bites,South Indian,100,Dine-out,0.2456603397522384,0.4554263089427935
R03543,1,0,3.4,12,Jayanagar,Quick Bites,"Fast Food, Sandwich",300,Dine-out,0.2068793695572181,0.4350195227137169
R03544,1,0,3.9,134,Jayanagar,Quick Bites,"Street Food, North Indian, South Indian",400,Dine-out,0.2757443579050655,0.578331139567662
R03545,0,0,2.7,26,Shanti Nagar,Casual Dining,"South Indian, Chinese, Biryani",600,Dine-out,0.1170558383417147,0.3965019647660323
R03546,0,1,3.8,176,Jayanagar,Casual Dining,"North Indian, Afghani",1350,Dine-out,0.2643382803875873,0.5740347475994301
R03547,1,1,3.9,291,Jayanagar,Cafe,"Cafe, Burger, Continental, Italian, Desserts",650,Dine-out,0.2813408407947994,0.6147449459161938
R03548,0,0,,0,Jayanagar,Quick Bites,South Indian,100,Dine-out,,0.3442019454913517
R03549,0,0,3.9,88,Banashankari,Quick Bites,South Indian,250,Dine-out,0.2741046240647613,0.5576595565060056
R03550,0,0,3.4,145,Banashankari,Quick Bites,"Fast Food, Rolls, Momos",300,Dine-out,0.2116203391389672,0.4987320376322127
R03551,0,0,3.8,265,Jayanagar,Quick Bites,"South Indian, North Indian, Chinese, Street Food, Juices",250,Dine-out,0.2675108089046976,0.5919351294050303
R03552,0,0,3.6,31,Jayanagar,Quick Bites,"South Indian, North Indian",200,Dine-out,0.2333631025389427,0.477295228758915
R03553,1,0,3.6,84,Banashankari,Quick Bites,"South Indian, North Indian, Chinese",250,Dine-out,0.2352523610940758,0.512198914930653
R03554,0,0,3.5,9,Jayanagar,Quick Bites,"South Indian, North Indian, Chinese, Kebab",500,Dine-out,0.2196756562001716,0.4310828116342918
R03555,0,0,3.0,16,Wilson Garden,Quick Bites,"Street Food, Beverages",200,Dine-out,0.1554090518827425,0.4185162422026601
R03556,0,0,3.6,16,Jayanagar,Quick Bites,"South Indian, Chinese, Beverages, Cafe, Coffee, Fast Food, Momos, North Indian",200,Dine-out,0.2328284067214522,0.4545553227127549
R03557,1,0,3.6,46,Banashankari,Quick Bites,"Fast Food, Italian, Beverages",500,Dine-out,0.2338977983564332,0.4909606428876231
R03558,0,0,3.8,189,Banashankari,Quick Bites,South Indian,300,Dine-out,0.2648016834294124,0.5771727615692616
R03559,0,0,3.7,22,Banashankari,Quick Bites,Fast Food,500,Dine-out,0.2459455108549,0.4729627156694011
R03560,1,0,3.5,90,Jayanagar,Casual Dining,"Seafood, Biryani, South Indian, North Indian, Chinese",500,Dine-out,0.2225630136146203,0.4999747508434888
R03561,1,1,2.8,80,Jayanagar,Casual Dining,"South Indian, Arabian, Chinese, North Indian, Seafood, Mangalorean",500,Dine-out,0.131883969091132,0.3972728624011213
R03562,0,0,3.4,9,Banashankari,Quick Bites,"Mangalorean, Seafood",350,Dine-out,0.20677243039372,0.4272311349047755
R03563,1,0,3.0,213,Banashankari,Quick Bites,"North Indian, South Indian, Chinese, Biryani, Seafood",400,Dine-out,0.1624313902857843,0.4388634185637003
R03564,0,0,3.8,39,Banashankari,Quick Bites,"South Indian, Chinese, North Indian",350,Dine-out,0.2594547252545074,0.50609201277156
R03565,1,0,3.4,13,Jayanagar,Quick Bites,"Seafood, Biryani, South Indian, North Indian, Chinese, Kebab",400,Dine-out,0.2069150159450508,0.4371410078297348
R03566,1,0,3.4,10,Banashankari,Quick Bites,South Indian,100,Dine-out,0.2068080767815527,0.4301109982646784
R03567,1,0,3.6,45,Jayanagar,Quick Bites,Biryani,200,Dine-out,0.2338621519686005,0.4901958393517414
R03568,0,0,3.3,5,Shanti Nagar,Quick Bites,South Indian,300,Dine-out,0.1937266190359376,0.4085104166976046
R03569,0,0,3.6,71,Banashankari,Quick Bites,"North Indian, South Indian",250,Dine-out,0.2347889580522507,0.5062043035233234
R03570,1,1,3.8,584,Jayanagar,Casual Dining,"North Indian, Mughlai, Biryani",1200,Dine-out,0.2788820066233288,0.6257698060244741
R03571,1,1,3.7,36,Jayanagar,Casual Dining,"Chinese, North Indian, Pizza, Italian",650,Dine-out,0.2464445602845578,0.4924628875134985
R03572,1,0,3.6,24,Banashankari,Quick Bites,"Biryani, Chinese, North Indian",250,Dine-out,0.2331135778241138,0.468482114481258
R03573,1,0,3.4,22,Banashankari,Quick Bites,South Indian,200,Dine-out,0.2072358334355451,0.4505455495187764
R03574,1,0,3.8,58,Banashankari,Quick Bites,"South Indian, Chinese, North Indian, Juices",300,Dine-out,0.2601320066233287,0.5241374827377737
R03575,1,0,3.0,290,Banashankari,Quick Bites,"North Indian, Chinese, Biryani, Kebab",450,Dine-out,0.1651761621489022,0.4458590578400914
R03576,0,0,3.4,13,Jayanagar,Cafe,"Cafe, Continental, Italian",550,Dine-out,0.2069150159450508,0.4371410078297348
R03577,0,0,3.4,10,Banashankari,Quick Bites,"Mangalorean, Chinese",300,Dine-out,0.2068080767815527,0.4301109982646784
R03578,0,0,3.3,55,Jayanagar,Quick Bites,South Indian,150,Dine-out,0.1955089384275726,0.4604231215586647
R03579,1,0,3.7,50,Shanti Nagar,Cafe,"Cafe, Fast Food, Pizza, Burger",550,Dine-out,0.2469436097142155,0.5056246371223477
R03580,1,0,2.6,157,Jayanagar,Cafe,"Cafe, American, Pizza",450,Dine-out,0.1088222893413467,0.365378405401865
R03581,1,0,2.9,177,Jayanagar,Casual Dining,"North Indian, Chinese, Biryani, Andhra, Mangalorean",700,Dine-out,0.1482448945173555,0.4179206230415306
R03582,1,0,2.8,45,Banashankari,Casual Dining,"Pizza, Italian, Salad",800,Dine-out,0.1306363455169875,0.4006219619211276
R03583,1,0,3.8,104,Banashankari,Quick Bites,"Biryani, Fast Food",300,Dine-out,0.2617717404636329,0.5505959516237735
R03584,0,0,3.6,21,Jayanagar,Quick Bites,"Chinese, Fast Food",200,Dine-out,0.2330066386606157,0.4638914827913987
R03585,0,0,3.5,12,City Market,Quick Bites,"Biryani, Mughlai",350,Dine-out,0.2197825953636697,0.4398643991030458
R03586,1,0,3.3,128,Banashankari,Quick Bites,"North Indian, Chinese",300,Dine-out,0.1981111247393596,0.4788678492489463
R03587,0,0,3.6,15,Jayanagar,Casual Dining,Continental,1000,Dine-out,0.2327927603336195,0.452342768365914
R03588,0,0,3.7,39,Banashankari,Casual Dining,"North Indian, Iranian",950,Dine-out,0.2465514994480558,0.4956603882957864
R03589,0,0,3.8,39,Jayanagar,Quick Bites,"South Indian, North Indian",250,Dine-out,0.2594547252545074,0.50609201277156
R03590,0,0,3.6,15,Wilson Garden,Quick Bites,"South Indian, North Indian, Chinese",300,Dine-out,0.2327927603336195,0.452342768365914
R03591,0,0,,0,Jayanagar,Quick Bites,"South Indian, North Indian",250,Dine-out,,0.3442019454913517
R03592,0,0,,0,City Market,Casual Dining,South Indian,600,Dine-out,,0.3442019454913517
R03593,0,0,,0,City Market,Casual Dining,"North Indian, Chinese, Mughlai, Seafood",900,Dine-out,,0.3442019454913517
R03594,0,0,,0,Jayanagar,Casual Dining,"North Indian, Chinese",600,Dine-out,,0.3442019454913517
R03595,1,0,3.5,41,South Bangalore,Food Truck,"Pizza, Fast Food, BBQ",400,Dine-out,0.220816340610818,0.4762632539746869
R03596,1,0,3.2,119,Banashankari,Casual Dining,"North Indian, Chinese",400,Dine-out,0.1848870814424138,0.4611530839334799
R03597,1,0,3.4,12,Banashankari,"Beverage Shop, Quick Bites","Beverages, Fast Food, Juices",150,Dine-out,0.2068793695572181,0.4350195227137169
R03598,1,0,3.6,24,Banashankari,Casual Dining,"North Indian, Chinese",600,Dine-out,0.2331135778241138,0.468482114481258
R03599,1,0,3.7,237,Banashankari,Quick Bites,"South Indian, Fast Food",200,Dine-out,0.2536094842389304,0.5688368597437078
R03600,1,0,3.9,134,Jayanagar,Quick Bites,"Fast Food, Rolls",350,Dine-out,0.2757443579050655,0.578331139567662
R03601,1,0,4.1,414,Jayanagar,Quick Bites,"Burger, Turkish, Arabian, Fast Food, Salad, Healthy Food, Desserts",500,Dine-out,0.3115317981111246,0.6695513067424409
R03602,0,0,3.5,31,Banashankari,Quick Bites,North Indian,200,Dine-out,0.220459876732491,0.4680821131250411
R03603,0,0,3.8,62,Banashankari,Quick Bites,"South Indian, Chinese",150,Dine-out,0.2602745921746596,0.5271722851983563
R03604,0,0,3.4,6,Banashankari,Casual Dining,Continental,500,Dine-out,0.206665491230222,0.4159485663820789
R03605,0,0,3.2,12,City Market,Casual Dining,"North Indian, Chinese",400,Dine-out,0.181072917944315,0.4253297699350594
R03606,0,0,3.5,17,Banashankari,Quick Bites,South Indian,300,Dine-out,0.2199608273028332,0.4503631459202757
R03607,0,0,,0,Banashankari,Mess,South Indian,200,Dine-out,,0.3442019454913517
R03608,0,0,,0,Banashankari,"Beverage Shop, Quick Bites","Beverages, Fast Food, Juices",150,Dine-out,,0.3442019454913517
R03609,0,0,,0,Nagarbhavi,Casual Dining,"Chinese, South Indian",800,Dine-out,,0.3442019454913517
R03610,1,0,3.5,179,Banashankari,Casual Dining,"North Indian, Chinese, Beverages",600,Dine-out,0.2257355421317306,0.5225487499852712
R03611,1,0,3.7,97,Jayanagar,Quick Bites,"North Indian, Mughlai, Chinese",350,Dine-out,0.2486189899423524,0.5324174238785064
R03612,1,0,3.0,23,Jayanagar,Quick Bites,Andhra,400,Dine-out,0.1556585765975714,0.420878652503553
R03613,0,0,4.1,94,Banashankari,Quick Bites,South Indian,100,Dine-out,0.3001249540046607,0.5907397548075165
R03614,0,0,3.4,133,Jayanagar,Quick Bites,"South Indian, North Indian, Chinese",300,Dine-out,0.2111925824849748,0.4961878868181211
R03615,0,0,3.1,30,Banashankari,Bar,"Chinese, North Indian",1000,Dine-out,0.1688113271188519,0.4309572011988321
R03616,0,0,3.5,10,Banashankari,Quick Bites,"South Indian, Biryani",300,Dine-out,0.2197113025880043,0.4343067245495546
R03617,0,0,3.4,6,Shanti Nagar,Quick Bites,"Biryani, Fast Food",400,Dine-out,0.206665491230222,0.4159485663820789
R03618,1,0,3.8,120,Banashankari,Quick Bites,"North Indian, Fast Food, Rolls",250,Dine-out,0.2623420826689561,0.5570171836017059
R03619,1,0,3.3,8,Shanti Nagar,Quick Bites,South Indian,150,Dine-out,0.1938335581994357,0.420486927776948
R03620,1,0,2.7,123,Banashankari,Quick Bites,Fast Food,200,Dine-out,0.1205135379614865,0.3815867283697899
R03621,1,0,2.9,62,Jayanagar,"Quick Bites, Cafe","Chinese, Fast Food, Cafe",650,Dine-out,0.144145559916595,0.4112480341158242
R03622,1,0,3.4,89,Jayanagar,Quick Bites,"North Indian, Chinese, Rolls",250,Dine-out,0.209624141420336,0.4849748971855289
R03623,0,0,3.8,64,Banashankari,Quick Bites,"Fast Food, Bakery",250,Dine-out,0.2603458849503249,0.5286164648726279
R03624,0,0,3.0,98,Banashankari,Bar,"North Indian, Chinese",800,Dine-out,0.1583320556850239,0.4272284517631289
R03625,0,0,3.4,21,Jayanagar,Casual Dining,"South Indian, North Indian, Chinese",650,Dine-out,0.2072001870477124,0.4493959252071972
R03626,0,0,2.8,33,Jayanagar,Casual Dining,"North Indian, South Indian, Chinese",500,Dine-out,0.1302085888629952,0.4031128595899447
R03627,0,0,2.7,128,Banashankari,Casual Dining,"Chinese, Thai",850,Dine-out,0.12069176990065,0.3816263065708205
R03628,0,0,,0,Jayanagar,Quick Bites,"Beverages, Bakery",150,Dine-out,,0.3442019454913517
R03629,1,0,3.5,80,Banashankari,Quick Bites,"Tibetan, Momos",250,Dine-out,0.2222065497362933,0.4963058728937376
R03630,1,0,3.1,4,Wilson Garden,Quick Bites,"Fast Food, Burger",500,Dine-out,0.1678845210352017,0.3989142963776112
R03631,0,0,3.6,13,Jayanagar,Quick Bites,Street Food,100,Dine-out,0.2327214675579541,0.4474438468181532
R03632,0,0,3.2,14,Jayanagar,Quick Bites,South Indian,250,Dine-out,0.1811442107199803,0.4281922310573241
R03633,0,0,3.7,65,Banashankari,Quick Bites,"Fast Food, Street Food",300,Dine-out,0.247478305531706,0.5162000083620158
R03634,0,0,,0,City Market,Quick Bites,"North Indian, Chinese, South Indian",300,Dine-out,,0.3442019454913517
R03635,0,0,,0,Banashankari,Quick Bites,South Indian,100,Dine-out,,0.3442019454913517
R03636,0,0,,0,Shanti Nagar,Quick Bites,Biryani,350,Dine-out,,0.3442019454913517
R03637,0,0,,0,Shanti Nagar,Quick Bites,South Indian,250,Dine-out,,0.3442019454913517
R03638,0,0,,0,Banashankari,Quick Bites,Street Food,150,Dine-out,,0.3442019454913517
R03639,0,0,,0,Banashankari,Quick Bites,"Mangalorean, South Indian, North Indian",250,Dine-out,,0.3442019454913517
R03640,0,0,,0,Banashankari,Quick Bites,South Indian,400,Dine-out,,0.3442019454913517
R03641,0,0,,0,Shanti Nagar,Quick Bites,"South Indian, Beverages",100,Dine-out,,0.3442019454913517
R03642,1,0,3.5,11,Jayanagar,Quick Bites,Fast Food,200,Dine-out,0.219746948975837,0.4372161986926566
R03643,1,0,3.1,28,Banashankari,Quick Bites,Biryani,200,Dine-out,0.1687400343431865,0.4303708034506099
R03644,1,0,3.4,19,Banashankari,Quick Bites,"South Indian, North Indian",200,Dine-out,0.207128894272047,0.4469010869224081
R03645,1,0,,0,Jayanagar,Quick Bites,"South Indian, Chinese",300,Dine-out,,0.3442019454913517
R03646,1,0,3.8,66,Banashankari,Quick Bites,Arabian,300,Dine-out,0.2604171777259904,0.5300157459546876
R03647,0,0,3.7,28,Jayanagar,Quick Bites,"South Indian, North Indian, Chinese",300,Dine-out,0.2461593891818962,0.4824707785358556
R03648,0,0,3.3,5,Banashankari,Quick Bites,South Indian,350,Dine-out,0.1937266190359376,0.4085104166976046
R03649,0,0,3.5,52,Banashankari,Quick Bites,South Indian,300,Dine-out,0.2212084508769777,0.4832731700472058
R03650,0,0,,0,Banashankari,Quick Bites,"Biryani, Chinese, South Indian, North Indian",350,Dine-out,,0.3442019454913517
R03651,0,0,,0,Jayanagar,Quick Bites,Biryani,300,Dine-out,,0.3442019454913517
R03652,0,0,3.3,4,Banashankari,Cafe,"Cafe, Fast Food, Beverages",500,Dine-out,0.1936909726481049,0.4027184215425657
R03653,0,0,3.3,5,City Market,Quick Bites,"North Indian, Chinese, Kebab, Rolls",350,Dine-out,0.1937266190359376,0.4085104166976046
R03654,0,0,,0,City Market,Quick Bites,South Indian,200,Dine-out,,0.3442019454913517
R03655,0,0,,0,City Market,Quick Bites,"Fast Food, Street Food",300,Dine-out,,0.3442019454913517
R03656,0,0,,0,City Market,Quick Bites,"North Indian, Biryani",200,Dine-out,,0.3442019454913517
R03657,0,0,,0,City Market,Quick Bites,South Indian,100,Dine-out,,0.3442019454913517
R03658,0,0,,0,City Market,Quick Bites,South Indian,150,Dine-out,,0.3442019454913517
R03659,0,0,,0,City Market,Quick Bites,"North Indian, Chinese",300,Dine-out,,0.3442019454913517
R03660,0,0,,0,Jayanagar,Quick Bites,"South Indian, Biryani",400,Dine-out,,0.3442019454913517
R03661,0,0,,0,Jayanagar,Quick Bites,"North Indian, South Indian",300,Dine-out,,0.3442019454913517
R03662,0,0,,0,Jayanagar,Quick Bites,"Fast Food, Burger, Rolls, Beverages",250,Dine-out,,0.3442019454913517
R03663,0,0,,0,Jayanagar,Quick Bites,"North Indian, South Indian, Chinese, Beverages, Fast Food",200,Dine-out,,0.3442019454913517
R03664,0,0,,0,Banashankari,Quick Bites,"South Indian, Fast Food",150,Dine-out,,0.3442019454913517
R03665,0,0,,0,Banashankari,Quick Bites,"South Indian, Beverages",150,Dine-out,,0.3442019454913517
R03666,0,0,,0,Banashankari,Quick Bites,South Indian,150,Dine-out,,0.3442019454913517
R03667,0,0,,0,Banashankari,Quick Bites,Fast Food,100,Dine-out,,0.3442019454913517
R03668,1,0,,0,Banashankari,Quick Bites,South Indian,200,Dine-out,,0.3442019454913517
R03669,1,0,,0,Jayanagar,Quick Bites,"Rolls, Lebanese",200,Dine-out,,0.3442019454913517
R03670,0,0,,0,City Market,Quick Bites,"North Indian, Chinese, Biryani",250,Dine-out,,0.3442019454913517
R03671,0,0,,0,Banashankari,Quick Bites,"South Indian, Chinese",300,Dine-out,,0.3442019454913517
R03672,1,0,3.1,13,Banashankari,Cafe,"Cafe, Chinese, Continental, Italian",400,Dine-out,0.168205338525696,0.4216867493471073
R03673,0,0,3.0,17,Jayanagar,Quick Bites,North Indian,200,Dine-out,0.1554446982705752,0.4190037089462438
R03674,0,0,3.4,10,Banashankari,Quick Bites,North Indian,250,Dine-out,0.2068080767815527,0.4301109982646784
R03675,0,0,3.5,12,Banashankari,Quick Bites,Street Food,100,Dine-out,0.2197825953636697,0.4398643991030458
R03676,0,0,3.2,10,Shanti Nagar,Quick Bites,Biryani,200,Dine-out,0.1810016251686496,0.421719545694926
R03677,0,0,3.4,6,Jayanagar,Quick Bites,"Fast Food, South Indian",250,Dine-out,0.206665491230222,0.4159485663820789
R03678,0,0,,0,Shanti Nagar,Quick Bites,"South Indian, North Indian, Chinese",300,Dine-out,,0.3442019454913517
R03679,0,0,3.3,4,Jayanagar,Quick Bites,South Indian,250,Dine-out,0.1936909726481049,0.4027184215425657
R03680,0,0,,0,Jayanagar,Quick Bites,"Biryani, Fast Food",200,Dine-out,,0.3442019454913517
R03681,0,0,3.3,10,Jayanagar,Quick Bites,"South Indian, Chinese",300,Dine-out,0.1939048509751011,0.4259152719798022
R03682,0,0,3.6,47,Banashankari,Quick Bites,Street Food,150,Dine-out,0.2339334447442659,0.4917095435512223
R03683,0,0,,0,Shanti Nagar,Quick Bites,South Indian,100,Dine-out,,0.3442019454913517
R03684,0,0,3.1,29,Banashankari,Quick Bites,North Indian,150,Dine-out,0.1687756807310192,0.4306714586501649
R03685,0,0,3.2,4,Banashankari,Quick Bites,Fast Food,200,Dine-out,0.1807877468416533,0.4008163589600885
R03686,0,0,3.1,6,Banashankari,Quick Bites,"Fast Food, South Indian",100,Dine-out,0.1679558138108671,0.4077535095107673
R03687,0,0,3.3,17,Banashankari,Quick Bites,"Street Food, Fast Food",200,Dine-out,0.19415437568993,0.4378193711306629
R03688,0,0,3.0,27,Banashankari,Quick Bites,"Street Food, Rolls",200,Dine-out,0.1558011621489022,0.421557040218964
